Feature ID	Taxon	Confidence
78a04f468eee18d103dd65520b9ca2af	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.9997231792847265
135805733b9f267dd7af837cae5a5005	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__CF231; s__	0.9998831607168482
59edfa223887203bfcf9f3573f958133	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.999366481254723
092570bf628d6a90414a48d28bf2c5b5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9999633167768894
1a311cbb796242ac7399a01d1dfda9a0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999995381899325
d71d89de3e9b1f6f58874de8285cf613	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.9367406384557262
cfe1d657cb14a6372b1b9629b4e45349	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__CF231; s__	0.9999999819089994
e448687d4fcd578965170cb70a4e5616	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999995853759465
f73b09f1cb887b5e0fdc5a08d6728061	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9994228331903874
9c2951d9b0c140e58512f8ec6cfece08	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__celatum	0.7227258550644146
4a73c62096f4c17f24edc358c15349bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.999733789746289
8749e725f16670d0cce54f58ec4f3f54	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9995558159261584
4cf6fba4e52443e84a7652b5106fe1f4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__celatum	0.722678776694793
63b627391659c1815cafc5537f103960	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9996191589743315
e54adb98be8bf89e7d3de31733489558	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9996086346559893
85c5856e121a63f34fe1957ef1e9a211	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9996605871924109
9aa73ff467ef871a4c36ced19a433a81	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9945844988922354
b91d81040d11eb4e57ceac58baddf1e0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__5-7N15; s__	0.9999999013126533
976cda41944c16f1330ccee796191ebd	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999990365460953
534e24051c4298fd928d8aa14ea600bd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9996905188036852
19332ae79ddee0851738b6e0c090f686	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.9287928018373051
2c2dd3eeeb32653549364c2c4c7feef3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Buchnera; s__	0.9992476120517848
9c6a72a0179ac71b501f79e74741f193	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9983186724794582
a03cf9a07ed4e1405df731a1b3cc39c7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9997127899749013
946d3d884269f91bdd3320d33fdcb6a6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__CF231; s__	0.9998569766917089
2119693d4430cb4b85ead766cfeabd7c	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999998904246528
97684d67cbd94a66f2e459eebf470aea	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9997320399214107
cf8e7395f4d4e9860dc4d9db23da4289	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9940201016169649
146106bf4617124897f0b3847a5e11c1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.942669554449217
7057f548cd5ed4501005e27d282de40a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9977506636951101
ca80fb551c2a9d2bd7875b8204dec11a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__CF231; s__	0.9998511892935238
b654f861b6d81ffe2a8d8801b76d40ce	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__5-7N15; s__	0.9999998624865848
30b3c1cbb7a36807e5c278d0fcec7f85	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9994704348457604
698cfb4a730429e936f05234ed8cdf87	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9975667508378817
33568bb282725f9fa4da61073ad2bdcc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.928794099927877
c7a2d84ff2a7799c8afdf087bbf13312	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__sordellii	0.899993631029949
f443f4bad2c9c6b59f987e98c3ff7ce7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__rc4-4; s__	0.9999999835696657
3dc867cc845e4192d0ee5ffaaa9b6ab4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9947550296447862
49dd90413e5f20a0de2b948276fccf77	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9998297116085704
